timestamp,user_id,operation,file_type,file_size,success,signup_date,subscription_type,storage_limit,country,hour
1/4/2024 13:44,6,3,3,66610845.59,TRUE,28/9/2023,1,5000000000,4,13
1/4/2024 13:44,93,2,1,1623369.232,TRUE,9/5/2023,1,5000000000,1,13
1/4/2024 13:44,55,3,3,147914683,TRUE,7/6/2023,1,5000000000,4,13
1/4/2024 13:45,49,0,1,3899022.041,TRUE,18/10/2023,1,5000000000,3,13
1/4/2024 13:45,37,3,3,135653226.3,TRUE,23/8/2023,0,1E+12,1,13
1/4/2024 13:46,37,0,0,14735583.77,TRUE,23/8/2023,0,1E+12,1,13
1/4/2024 13:46,47,3,1,9669196.826,TRUE,11/1/2023,2,1E+11,4,13
1/4/2024 13:47,39,2,2,1000,TRUE,6/2/2023,1,5000000000,4,13
1/4/2024 13:47,63,3,2,10917073.31,TRUE,15/12/2023,1,5000000000,5,13
1/4/2024 13:47,74,1,2,9600654.285,TRUE,12/8/2023,1,5000000000,2,13
1/4/2024 13:48,46,1,3,59305761.04,TRUE,28/2/2023,2,1E+11,5,13
1/4/2024 13:48,27,3,2,8846556.752,TRUE,28/11/2023,2,1E+11,3,13
1/4/2024 13:49,23,0,2,6358443.951,TRUE,28/7/2023,1,5000000000,5,13
1/4/2024 13:49,9,1,3,84615546.76,TRUE,23/1/2023,2,1E+11,1,13
1/4/2024 13:50,71,3,2,14609326.85,TRUE,13/9/2023,1,5000000000,4,13
1/4/2024 13:50,47,2,2,6920128.892,TRUE,11/1/2023,2,1E+11,4,13
1/4/2024 13:50,26,3,1,2906910.891,TRUE,18/6/2023,1,5000000000,4,13
1/4/2024 13:50,76,3,1,6572297.195,TRUE,16/4/2023,2,1E+11,2,13
1/4/2024 13:50,47,3,2,6801775.189,TRUE,11/1/2023,2,1E+11,4,13
1/4/2024 13:50,25,3,0,44482403.81,TRUE,20/2/2023,2,1E+11,0,13
1/4/2024 13:50,48,3,2,4235490.724,FALSE,8/11/2023,0,1E+12,5,13
1/4/2024 13:51,43,3,1,2680690.193,TRUE,25/12/2023,2,1E+11,5,13
1/4/2024 13:51,5,0,3,151030081.5,TRUE,8/10/2023,2,1E+11,5,13
1/4/2024 13:51,41,3,3,52342543.55,TRUE,11/6/2023,2,1E+11,4,13
1/4/2024 13:51,73,1,1,5998382.279,TRUE,29/7/2023,2,1E+11,2,13
1/4/2024 13:51,36,1,2,13013154,TRUE,15/12/2023,2,1E+11,0,13
1/4/2024 13:51,90,3,2,8665804.936,TRUE,5/9/2023,1,5000000000,4,13
1/4/2024 13:51,12,3,2,6943906.556,TRUE,1/7/2023,0,1E+12,0,13
1/4/2024 13:51,39,3,2,6631368.545,TRUE,6/2/2023,1,5000000000,4,13
1/4/2024 13:51,36,3,1,4709920.962,TRUE,15/12/2023,2,1E+11,0,13
1/4/2024 13:52,29,3,3,117618087.9,TRUE,12/3/2023,1,5000000000,5,13
1/4/2024 13:52,41,0,1,3975652.254,TRUE,11/6/2023,2,1E+11,4,13
1/4/2024 13:52,37,3,2,9697303.176,TRUE,23/8/2023,0,1E+12,1,13
1/4/2024 13:52,54,3,1,4078714.603,TRUE,14/11/2023,1,5000000000,5,13
1/4/2024 13:52,37,2,2,3285565.962,FALSE,23/8/2023,0,1E+12,1,13
1/4/2024 13:53,30,1,1,5517218.386,TRUE,19/7/2023,1,5000000000,3,13
1/4/2024 13:53,25,1,2,8761516.16,TRUE,20/2/2023,2,1E+11,0,13
1/4/2024 13:53,34,3,1,1000,TRUE,30/7/2023,2,1E+11,4,13
1/4/2024 13:54,63,0,3,107973958.4,TRUE,15/12/2023,1,5000000000,5,13
1/4/2024 13:54,61,1,0,28496058.69,TRUE,19/9/2023,2,1E+11,3,13
1/4/2024 13:55,31,1,1,5693035.508,TRUE,4/12/2023,1,5000000000,5,13
1/4/2024 13:55,39,3,2,6936480.444,FALSE,6/2/2023,1,5000000000,4,13
1/4/2024 13:55,19,1,1,7749883.675,TRUE,30/8/2023,0,1E+12,5,13
1/4/2024 13:55,6,2,1,841663.1784,TRUE,28/9/2023,1,5000000000,4,13
1/4/2024 13:56,6,2,1,5426860.622,TRUE,28/9/2023,1,5000000000,4,13
1/4/2024 13:57,22,0,2,9603398.924,TRUE,19/4/2023,2,1E+11,4,13
1/4/2024 13:57,21,3,2,8442719.321,TRUE,22/7/2023,1,5000000000,2,13
1/4/2024 13:58,61,3,3,228296105.7,TRUE,19/9/2023,2,1E+11,3,13
1/4/2024 13:58,29,1,1,4630900.672,TRUE,12/3/2023,1,5000000000,5,13
1/4/2024 13:58,14,3,0,17364706.77,TRUE,26/6/2023,2,1E+11,0,13
1/4/2024 13:58,75,3,2,9635577.721,TRUE,4/4/2023,2,1E+11,4,13
1/4/2024 13:58,75,1,1,4212921.718,TRUE,4/4/2023,2,1E+11,4,13
1/4/2024 13:58,22,2,1,6597874.706,TRUE,19/4/2023,2,1E+11,4,13
1/4/2024 13:58,41,3,1,1858240.512,TRUE,11/6/2023,2,1E+11,4,13
1/4/2024 13:59,26,0,3,26542518.06,TRUE,18/6/2023,1,5000000000,4,13
1/4/2024 13:59,57,3,3,60130634.67,TRUE,7/5/2023,2,1E+11,5,13
1/4/2024 13:59,25,1,1,5008000.516,TRUE,20/2/2023,2,1E+11,0,13
1/4/2024 13:59,10,1,2,5421194.553,TRUE,13/3/2023,2,1E+11,5,13
1/4/2024 13:59,7,3,0,3369400.736,TRUE,28/8/2023,1,5000000000,0,13
1/4/2024 13:59,64,3,2,4583040.582,TRUE,5/12/2023,1,5000000000,4,13
1/4/2024 13:59,93,3,1,4498255.882,TRUE,9/5/2023,1,5000000000,1,13
1/4/2024 14:00,74,3,3,196243290.7,TRUE,12/8/2023,1,5000000000,2,14
1/4/2024 14:00,82,1,2,6719249.733,TRUE,5/6/2023,1,5000000000,2,14
1/4/2024 14:00,74,3,3,61758607.57,TRUE,12/8/2023,1,5000000000,2,14
1/4/2024 14:00,56,0,0,19814850.77,TRUE,16/11/2023,1,5000000000,2,14
1/4/2024 14:00,41,3,0,17065328.52,TRUE,11/6/2023,2,1E+11,4,14
1/4/2024 14:01,14,1,0,5850505.03,TRUE,26/6/2023,2,1E+11,0,14
1/4/2024 14:01,15,3,2,7008016.387,TRUE,8/6/2023,1,5000000000,4,14
1/4/2024 14:01,22,2,2,12532320.25,TRUE,19/4/2023,2,1E+11,4,14
1/4/2024 14:01,1,1,3,129102752.5,TRUE,26/2/2023,0,1E+12,4,14
1/4/2024 14:01,98,1,1,4691104.314,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:02,20,1,1,7696262.476,TRUE,11/9/2023,0,1E+12,5,14
1/4/2024 14:03,35,1,1,3856131.868,TRUE,12/12/2023,1,5000000000,4,14
1/4/2024 14:03,34,1,0,28066227.75,TRUE,30/7/2023,2,1E+11,4,14
1/4/2024 14:03,36,0,2,11455240.68,TRUE,15/12/2023,2,1E+11,0,14
1/4/2024 14:03,98,3,1,7408805.009,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:03,39,3,1,9225598.851,TRUE,6/2/2023,1,5000000000,4,14
1/4/2024 14:03,60,3,2,3141026.6,TRUE,28/11/2023,1,5000000000,5,14
1/4/2024 14:04,25,1,3,101466871.4,TRUE,20/2/2023,2,1E+11,0,14
1/4/2024 14:04,73,1,1,9147402.7,TRUE,29/7/2023,2,1E+11,2,14
1/4/2024 14:04,61,1,3,89657302.07,TRUE,19/9/2023,2,1E+11,3,14
1/4/2024 14:04,61,0,3,73435892.53,TRUE,19/9/2023,2,1E+11,3,14
1/4/2024 14:04,64,3,2,7754418.137,TRUE,5/12/2023,1,5000000000,4,14
1/4/2024 14:04,98,1,3,50469880.52,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:04,76,0,1,6191726.09,TRUE,16/4/2023,2,1E+11,2,14
1/4/2024 14:04,76,3,3,63112868.58,TRUE,16/4/2023,2,1E+11,2,14
1/4/2024 14:05,14,1,1,7710408.043,TRUE,26/6/2023,2,1E+11,0,14
1/4/2024 14:05,98,1,0,15667019.38,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:05,29,3,0,38836618.35,TRUE,12/3/2023,1,5000000000,5,14
1/4/2024 14:05,53,2,2,5535665.587,TRUE,22/12/2023,1,5000000000,4,14
1/4/2024 14:05,58,1,1,6430785.601,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:06,75,0,2,9105773.596,TRUE,4/4/2023,2,1E+11,4,14
1/4/2024 14:06,63,3,1,8289098.533,TRUE,15/12/2023,1,5000000000,5,14
1/4/2024 14:06,47,3,1,4692745.932,TRUE,11/1/2023,2,1E+11,4,14
1/4/2024 14:07,25,3,2,6822456.288,TRUE,20/2/2023,2,1E+11,0,14
1/4/2024 14:07,57,0,3,99625426.64,TRUE,7/5/2023,2,1E+11,5,14
1/4/2024 14:07,96,3,3,76513231.74,TRUE,8/12/2023,1,5000000000,0,14
1/4/2024 14:07,6,1,0,20963569.89,TRUE,28/9/2023,1,5000000000,4,14
1/4/2024 14:07,54,3,2,10856723.7,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:07,30,1,1,7213447.329,TRUE,19/7/2023,1,5000000000,3,14
1/4/2024 14:08,74,3,1,6877864.602,FALSE,12/8/2023,1,5000000000,2,14
1/4/2024 14:08,35,1,2,12763301.09,TRUE,12/12/2023,1,5000000000,4,14
1/4/2024 14:08,99,1,1,4839996.905,TRUE,12/11/2023,2,1E+11,4,14
1/4/2024 14:08,27,3,3,35919296.75,TRUE,28/11/2023,2,1E+11,3,14
1/4/2024 14:08,39,1,2,7660515.26,TRUE,6/2/2023,1,5000000000,4,14
1/4/2024 14:08,60,0,0,13420796.52,TRUE,28/11/2023,1,5000000000,5,14
1/4/2024 14:08,90,1,1,4392863.739,TRUE,5/9/2023,1,5000000000,4,14
1/4/2024 14:08,58,1,3,134397764.9,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:09,27,3,3,54853040.84,TRUE,28/11/2023,2,1E+11,3,14
1/4/2024 14:09,41,0,1,2964442.042,TRUE,11/6/2023,2,1E+11,4,14
1/4/2024 14:09,11,1,2,11334043.49,TRUE,1/5/2023,1,5000000000,3,14
1/4/2024 14:09,86,1,1,5042672.649,TRUE,10/4/2023,1,5000000000,4,14
1/4/2024 14:10,98,0,1,8617983.475,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:10,82,1,2,9419294.067,TRUE,5/6/2023,1,5000000000,2,14
1/4/2024 14:11,33,3,2,8028412.678,TRUE,20/5/2023,2,1E+11,1,14
1/4/2024 14:11,27,2,1,8514697.604,TRUE,28/11/2023,2,1E+11,3,14
1/4/2024 14:11,99,2,3,166104920.4,TRUE,12/11/2023,2,1E+11,4,14
1/4/2024 14:11,58,3,1,7451519.698,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:11,88,1,1,468736.7238,TRUE,26/8/2023,1,5000000000,4,14
1/4/2024 14:12,67,3,0,32336040.71,TRUE,26/8/2023,2,1E+11,5,14
1/4/2024 14:12,91,1,0,21710489.32,TRUE,10/5/2023,1,5000000000,5,14
1/4/2024 14:13,22,1,3,99398103.63,TRUE,19/4/2023,2,1E+11,4,14
1/4/2024 14:13,78,3,2,5431620.179,TRUE,27/8/2023,1,5000000000,5,14
1/4/2024 14:13,37,0,3,48002992.57,TRUE,23/8/2023,0,1E+12,1,14
1/4/2024 14:14,61,0,1,2007279.692,TRUE,19/9/2023,2,1E+11,3,14
1/4/2024 14:14,67,1,1,2916948.022,TRUE,26/8/2023,2,1E+11,5,14
1/4/2024 14:15,78,1,1,5164253.767,TRUE,27/8/2023,1,5000000000,5,14
1/4/2024 14:15,55,0,2,8810691.05,TRUE,7/6/2023,1,5000000000,4,14
1/4/2024 14:15,12,0,3,97779159.19,TRUE,1/7/2023,0,1E+12,0,14
1/4/2024 14:15,22,3,1,4584565.419,TRUE,19/4/2023,2,1E+11,4,14
1/4/2024 14:16,54,3,3,83930202,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:16,46,3,3,113659442.2,TRUE,28/2/2023,2,1E+11,5,14
1/4/2024 14:16,54,1,1,6024281.616,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:16,7,3,1,5575730.113,TRUE,28/8/2023,1,5000000000,0,14
1/4/2024 14:17,75,3,0,23402145.09,TRUE,4/4/2023,2,1E+11,4,14
1/4/2024 14:17,70,2,1,5253824.605,TRUE,14/2/2023,1,5000000000,4,14
1/4/2024 14:17,58,1,3,93930432.3,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:17,19,3,1,6439448.623,TRUE,30/8/2023,0,1E+12,5,14
1/4/2024 14:17,6,3,1,4690570.375,TRUE,28/9/2023,1,5000000000,4,14
1/4/2024 14:18,93,1,1,5251648.447,TRUE,9/5/2023,1,5000000000,1,14
1/4/2024 14:18,46,1,2,6840671.832,TRUE,28/2/2023,2,1E+11,5,14
1/4/2024 14:18,45,1,1,2344498.362,TRUE,2/3/2023,2,1E+11,3,14
1/4/2024 14:18,33,3,3,174842055.2,TRUE,20/5/2023,2,1E+11,1,14
1/4/2024 14:18,80,3,0,29322321.32,TRUE,9/9/2023,2,1E+11,5,14
1/4/2024 14:18,74,3,3,49009544.63,TRUE,12/8/2023,1,5000000000,2,14
1/4/2024 14:19,43,3,0,2073467.223,TRUE,25/12/2023,2,1E+11,5,14
1/4/2024 14:19,79,3,1,6924809.359,TRUE,11/11/2023,1,5000000000,4,14
1/4/2024 14:19,24,3,2,10270626.11,TRUE,12/7/2023,1,5000000000,0,14
1/4/2024 14:19,77,3,0,37778951.51,TRUE,6/1/2023,1,5000000000,4,14
1/4/2024 14:20,54,3,2,5751980.767,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:20,82,1,2,8068424.434,TRUE,5/6/2023,1,5000000000,2,14
1/4/2024 14:20,29,3,1,3265067.308,TRUE,12/3/2023,1,5000000000,5,14
1/4/2024 14:20,78,0,3,77122202,TRUE,27/8/2023,1,5000000000,5,14
1/4/2024 14:20,98,0,2,6242138.438,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:21,27,3,2,8797845.169,TRUE,28/11/2023,2,1E+11,3,14
1/4/2024 14:21,77,1,1,5551344.891,TRUE,6/1/2023,1,5000000000,4,14
1/4/2024 14:21,63,3,3,182184054.9,TRUE,15/12/2023,1,5000000000,5,14
1/4/2024 14:21,26,1,2,9336386.789,TRUE,18/6/2023,1,5000000000,4,14
1/4/2024 14:21,47,3,1,7021158.956,TRUE,11/1/2023,2,1E+11,4,14
1/4/2024 14:21,17,3,2,8328023.844,TRUE,4/7/2023,2,1E+11,2,14
1/4/2024 14:22,61,1,2,9136026.721,TRUE,19/9/2023,2,1E+11,3,14
1/4/2024 14:23,25,0,1,4799783.963,TRUE,20/2/2023,2,1E+11,0,14
1/4/2024 14:23,11,1,1,2793739.805,TRUE,1/5/2023,1,5000000000,3,14
1/4/2024 14:24,43,0,1,3012264.944,TRUE,25/12/2023,2,1E+11,5,14
1/4/2024 14:24,43,0,1,3195858.989,TRUE,25/12/2023,2,1E+11,5,14
1/4/2024 14:24,39,0,2,8059005.399,TRUE,6/2/2023,1,5000000000,4,14
1/4/2024 14:25,43,0,2,12813174.98,TRUE,25/12/2023,2,1E+11,5,14
1/4/2024 14:25,53,1,2,9360856.817,TRUE,22/12/2023,1,5000000000,4,14
1/4/2024 14:25,34,0,1,4078087.936,TRUE,30/7/2023,2,1E+11,4,14
1/4/2024 14:26,27,0,1,4408713.239,TRUE,28/11/2023,2,1E+11,3,14
1/4/2024 14:26,78,3,1,6993423.024,TRUE,27/8/2023,1,5000000000,5,14
1/4/2024 14:26,21,2,1,3993992.101,TRUE,22/7/2023,1,5000000000,2,14
1/4/2024 14:26,93,1,1,6917791.697,TRUE,9/5/2023,1,5000000000,1,14
1/4/2024 14:28,27,3,3,83733875.87,TRUE,28/11/2023,2,1E+11,3,14
1/4/2024 14:28,43,0,1,5995367.662,TRUE,25/12/2023,2,1E+11,5,14
1/4/2024 14:28,74,0,2,7188408.551,TRUE,12/8/2023,1,5000000000,2,14
1/4/2024 14:29,75,0,2,9485413.853,TRUE,4/4/2023,2,1E+11,4,14
1/4/2024 14:29,37,0,0,26701485.48,TRUE,23/8/2023,0,1E+12,1,14
1/4/2024 14:29,100,1,2,2707678.327,TRUE,23/3/2023,1,5000000000,2,14
1/4/2024 14:30,5,0,1,5950810.752,TRUE,8/10/2023,2,1E+11,5,14
1/4/2024 14:30,54,1,3,146784032.7,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:30,85,2,1,5916940.231,TRUE,10/11/2023,1,5000000000,3,14
1/4/2024 14:30,12,0,1,2359720.901,TRUE,1/7/2023,0,1E+12,0,14
1/4/2024 14:31,58,2,1,2073195.887,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:31,33,1,3,2519514.143,TRUE,20/5/2023,2,1E+11,1,14
1/4/2024 14:31,77,3,2,8004018.38,TRUE,6/1/2023,1,5000000000,4,14
1/4/2024 14:31,81,3,3,136027256.7,TRUE,2/4/2023,1,5000000000,4,14
1/4/2024 14:32,58,1,3,199240852.4,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:32,2,1,1,3143268.63,TRUE,16/12/2023,2,1E+11,2,14
1/4/2024 14:32,29,3,1,7541960.593,TRUE,12/3/2023,1,5000000000,5,14
1/4/2024 14:32,39,3,1,1661208.97,TRUE,6/2/2023,1,5000000000,4,14
1/4/2024 14:32,29,3,1,7342004.866,TRUE,12/3/2023,1,5000000000,5,14
1/4/2024 14:32,4,0,2,5917229.216,TRUE,18/3/2023,0,1E+12,0,14
1/4/2024 14:32,7,0,3,126952450,FALSE,28/8/2023,1,5000000000,0,14
1/4/2024 14:32,22,1,2,4634563.708,TRUE,19/4/2023,2,1E+11,4,14
1/4/2024 14:32,5,3,3,156519747.1,TRUE,8/10/2023,2,1E+11,5,14
1/4/2024 14:33,71,2,2,5521992.423,TRUE,13/9/2023,1,5000000000,4,14
1/4/2024 14:33,73,1,0,13830712.6,TRUE,29/7/2023,2,1E+11,2,14
1/4/2024 14:33,76,1,0,6347101.055,TRUE,16/4/2023,2,1E+11,2,14
1/4/2024 14:33,77,1,2,908630.7729,TRUE,6/1/2023,1,5000000000,4,14
1/4/2024 14:33,12,1,1,8244138.332,TRUE,1/7/2023,0,1E+12,0,14
1/4/2024 14:33,32,1,2,9912886.496,TRUE,29/6/2023,1,5000000000,3,14
1/4/2024 14:34,98,3,1,4529691.802,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:34,76,3,0,24645499.8,TRUE,16/4/2023,2,1E+11,2,14
1/4/2024 14:34,37,3,1,7596541.01,TRUE,23/8/2023,0,1E+12,1,14
1/4/2024 14:34,93,1,3,92147505.52,TRUE,9/5/2023,1,5000000000,1,14
1/4/2024 14:34,84,1,0,38438727.12,TRUE,9/12/2023,1,5000000000,5,14
1/4/2024 14:35,41,3,3,129041506.7,TRUE,11/6/2023,2,1E+11,4,14
1/4/2024 14:35,83,2,1,5139680.126,TRUE,29/1/2023,1,5000000000,5,14
1/4/2024 14:35,82,1,1,6419314.895,TRUE,5/6/2023,1,5000000000,2,14
1/4/2024 14:35,47,2,1,6818673.588,TRUE,11/1/2023,2,1E+11,4,14
1/4/2024 14:35,39,3,1,4036155.153,TRUE,6/2/2023,1,5000000000,4,14
1/4/2024 14:36,6,0,1,8697226.826,TRUE,28/9/2023,1,5000000000,4,14
1/4/2024 14:36,77,1,2,10863183.74,TRUE,6/1/2023,1,5000000000,4,14
1/4/2024 14:36,76,0,1,6765292.614,TRUE,16/4/2023,2,1E+11,2,14
1/4/2024 14:36,63,3,3,41206512.34,TRUE,15/12/2023,1,5000000000,5,14
1/4/2024 14:36,93,0,1,5499038.845,TRUE,9/5/2023,1,5000000000,1,14
1/4/2024 14:36,93,1,0,11597828.88,TRUE,9/5/2023,1,5000000000,1,14
1/4/2024 14:36,11,1,3,64278568.41,TRUE,1/5/2023,1,5000000000,3,14
1/4/2024 14:36,63,0,3,161110156.4,TRUE,15/12/2023,1,5000000000,5,14
1/4/2024 14:37,54,3,2,11456898.52,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:37,57,1,3,42400159.17,TRUE,7/5/2023,2,1E+11,5,14
1/4/2024 14:37,34,3,2,8125001.509,TRUE,30/7/2023,2,1E+11,4,14
1/4/2024 14:38,76,0,1,6264563.226,TRUE,16/4/2023,2,1E+11,2,14
1/4/2024 14:38,33,3,2,4107445.743,TRUE,20/5/2023,2,1E+11,1,14
1/4/2024 14:38,63,1,2,6026279.274,TRUE,15/12/2023,1,5000000000,5,14
1/4/2024 14:38,26,3,3,163790518.3,TRUE,18/6/2023,1,5000000000,4,14
1/4/2024 14:38,24,0,1,3040206.187,TRUE,12/7/2023,1,5000000000,0,14
1/4/2024 14:39,6,1,2,8899960.605,TRUE,28/9/2023,1,5000000000,4,14
1/4/2024 14:39,80,3,2,12183776.51,TRUE,9/9/2023,2,1E+11,5,14
1/4/2024 14:39,55,0,3,64031855.72,TRUE,7/6/2023,1,5000000000,4,14
1/4/2024 14:39,29,3,2,9554453.028,FALSE,12/3/2023,1,5000000000,5,14
1/4/2024 14:39,35,3,3,82744211.38,TRUE,12/12/2023,1,5000000000,4,14
1/4/2024 14:39,98,1,1,4594960.32,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:40,98,0,0,15000960.17,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:41,27,3,2,6701913.907,TRUE,28/11/2023,2,1E+11,3,14
1/4/2024 14:41,47,1,1,7439213.211,TRUE,11/1/2023,2,1E+11,4,14
1/4/2024 14:41,29,1,1,4181272.208,TRUE,12/3/2023,1,5000000000,5,14
1/4/2024 14:42,18,3,2,11334480.93,TRUE,31/3/2023,0,1E+12,4,14
1/4/2024 14:42,51,1,3,110910063.6,TRUE,3/8/2023,1,5000000000,4,14
1/4/2024 14:42,34,1,0,46123343.21,TRUE,30/7/2023,2,1E+11,4,14
1/4/2024 14:43,58,3,3,1000,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:43,99,1,2,4205931.172,TRUE,12/11/2023,2,1E+11,4,14
1/4/2024 14:43,54,1,1,3124776.453,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:43,14,1,1,2846146.086,TRUE,26/6/2023,2,1E+11,0,14
1/4/2024 14:43,46,1,1,5935564.811,TRUE,28/2/2023,2,1E+11,5,14
1/4/2024 14:43,46,2,1,5768017.971,TRUE,28/2/2023,2,1E+11,5,14
1/4/2024 14:44,31,3,2,9139941.637,TRUE,4/12/2023,1,5000000000,5,14
1/4/2024 14:44,68,3,0,15360040.92,TRUE,19/8/2023,1,5000000000,4,14
1/4/2024 14:44,48,0,1,5002466.148,TRUE,8/11/2023,0,1E+12,5,14
1/4/2024 14:44,64,3,1,2769554.134,TRUE,5/12/2023,1,5000000000,4,14
1/4/2024 14:45,92,0,2,7075062.942,TRUE,5/9/2023,2,1E+11,4,14
1/4/2024 14:45,58,3,1,3255213.586,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:45,86,1,2,6042880.917,TRUE,10/4/2023,1,5000000000,4,14
1/4/2024 14:45,57,1,2,8529063.227,TRUE,7/5/2023,2,1E+11,5,14
1/4/2024 14:45,53,1,1,3878898.552,TRUE,22/12/2023,1,5000000000,4,14
1/4/2024 14:46,98,1,1,9484555.959,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:46,61,0,2,6890090.903,TRUE,19/9/2023,2,1E+11,3,14
1/4/2024 14:46,21,3,1,4841116.07,TRUE,22/7/2023,1,5000000000,2,14
1/4/2024 14:47,11,3,1,3870198.801,TRUE,1/5/2023,1,5000000000,3,14
1/4/2024 14:47,54,0,1,3190141.378,TRUE,14/11/2023,1,5000000000,5,14
1/4/2024 14:48,16,1,1,4386657.394,TRUE,22/8/2023,1,5000000000,5,14
1/4/2024 14:48,20,0,3,71589112.55,TRUE,11/9/2023,0,1E+12,5,14
1/4/2024 14:48,71,0,2,11426334.82,TRUE,13/9/2023,1,5000000000,4,14
1/4/2024 14:48,58,0,3,156978288.6,TRUE,5/4/2023,2,1E+11,0,14
1/4/2024 14:49,74,0,3,11224693.37,TRUE,12/8/2023,1,5000000000,2,14
1/4/2024 14:49,64,1,1,4731469.484,TRUE,5/12/2023,1,5000000000,4,14
1/4/2024 14:49,34,3,1,3983032.646,TRUE,30/7/2023,2,1E+11,4,14
1/4/2024 14:50,6,0,1,4754265.673,TRUE,28/9/2023,1,5000000000,4,14
1/4/2024 14:50,67,3,2,10102434.42,TRUE,26/8/2023,2,1E+11,5,14
1/4/2024 14:50,52,3,3,170357580.5,TRUE,9/4/2023,1,5000000000,0,14
1/4/2024 14:50,41,0,2,9925658.37,TRUE,11/6/2023,2,1E+11,4,14
1/4/2024 14:51,29,3,1,3178758.456,TRUE,12/3/2023,1,5000000000,5,14
1/4/2024 14:52,75,0,2,10587412.28,TRUE,4/4/2023,2,1E+11,4,14
1/4/2024 14:52,71,3,1,1000,TRUE,13/9/2023,1,5000000000,4,14
1/4/2024 14:52,68,3,2,5938147.945,TRUE,19/8/2023,1,5000000000,4,14
1/4/2024 14:53,46,0,0,20569686.83,TRUE,28/2/2023,2,1E+11,5,14
1/4/2024 14:53,61,0,1,5422935.871,TRUE,19/9/2023,2,1E+11,3,14
1/4/2024 14:54,79,1,3,179700262.5,TRUE,11/11/2023,1,5000000000,4,14
1/4/2024 14:54,19,1,3,152181624.1,TRUE,30/8/2023,0,1E+12,5,14
1/4/2024 14:54,43,0,1,5980031.892,TRUE,25/12/2023,2,1E+11,5,14
1/4/2024 14:54,55,0,1,6757665.561,TRUE,7/6/2023,1,5000000000,4,14
1/4/2024 14:54,10,2,2,10251530.19,TRUE,13/3/2023,2,1E+11,5,14
1/4/2024 14:54,35,3,1,6717913.033,TRUE,12/12/2023,1,5000000000,4,14
1/4/2024 14:55,98,1,1,5047452.461,TRUE,6/9/2023,2,1E+11,3,14
1/4/2024 14:55,74,3,1,4768582.153,TRUE,12/8/2023,1,5000000000,2,14
1/4/2024 14:55,67,2,2,11295727.33,TRUE,26/8/2023,2,1E+11,5,14
1/4/2024 14:55,7,1,1,7746853.715,TRUE,28/8/2023,1,5000000000,0,14
1/4/2024 14:56,46,3,2,7499516.272,TRUE,28/2/2023,2,1E+11,5,14
1/4/2024 14:56,61,1,0,19371843.34,TRUE,19/9/2023,2,1E+11,3,14
1/4/2024 14:56,96,3,2,4276180.806,TRUE,8/12/2023,1,5000000000,0,14
1/4/2024 14:56,73,1,1,5877692.475,TRUE,29/7/2023,2,1E+11,2,14
1/4/2024 14:56,11,3,1,8088607.009,TRUE,1/5/2023,1,5000000000,3,14
1/4/2024 14:57,37,3,2,12768884.27,TRUE,23/8/2023,0,1E+12,1,14
1/4/2024 14:58,87,3,1,6234240.74,TRUE,29/12/2023,0,1E+12,5,14
1/4/2024 14:58,12,3,3,16918310.32,TRUE,1/7/2023,0,1E+12,0,14
1/4/2024 14:58,72,1,2,9207897.834,TRUE,24/5/2023,1,5000000000,0,14
1/4/2024 14:58,12,1,1,4054826.279,TRUE,1/7/2023,0,1E+12,0,14
1/4/2024 14:58,93,3,2,7659846.416,TRUE,9/5/2023,1,5000000000,1,14
1/4/2024 14:58,11,1,2,9843667.485,TRUE,1/5/2023,1,5000000000,3,14
1/4/2024 14:59,52,1,2,11587879.1,TRUE,9/4/2023,1,5000000000,0,14
1/4/2024 14:59,74,1,3,105725296.2,TRUE,12/8/2023,1,5000000000,2,14
1/4/2024 14:59,57,3,0,26515332.18,TRUE,7/5/2023,2,1E+11,5,14
